,pickup_latitude,pickup_longitude,dropoff_latitude,dropoff_longitude,hour,weekend,weekday
122107,40.732,-73.983,40.762,-73.99,18,False,True
251736,40.752,-73.992,40.747,-73.975,23,True,False
417672,40.773,-73.962,40.765,-73.966,21,False,True
174592,40.741,-73.983,40.756,-73.969,22,True,False
151368,40.738,-73.989,40.744,-73.984,23,True,False
139892,40.738,-74.007,40.72,-74.011,23,False,True
438700,40.776,-73.959,40.762,-73.972,10,False,True
81873,40.726,-74.001,40.762,-73.963,17,False,True
193987,40.744,-73.983,40.756,-73.975,8,False,True
363940,40.764,-73.971,40.777,-73.984,16,False,True
430320,40.773,-73.873,40.798,-73.963,23,False,True
14320,40.684,-73.971,40.681,-73.957,1,False,True
400865,40.77,-73.962,40.78,-73.963,10,False,True
28196,40.708,-73.968,40.684,-73.966,1,False,True
313467,40.758,-73.974,40.759,-73.993,15,False,True
334699,40.761,-73.98,40.774,-73.966,19,False,True
39297,40.714,-73.995,40.711,-74.014,13,False,True
57313,40.72,-73.995,40.708,-74.005,4,False,True
301437,40.758,-73.989,40.735,-74.002,3,False,True
322997,40.761,-73.998,40.75,-73.993,18,False,True
336144,40.761,-73.977,40.75,-73.984,22,True,False
329895,40.761,-73.983,40.72,-74.005,16,False,True
70237,40.723,-73.995,40.678,-73.96,15,False,True
457265,40.779,-73.95,40.759,-73.963,18,False,True
206240,40.746,-73.995,40.762,-73.966,9,True,False
58939,40.72,-73.992,40.732,-73.987,5,False,True
76907,40.726,-74.01,40.684,-73.99,20,False,True
47177,40.717,-73.992,40.72,-74.002,2,True,False
421841,40.773,-73.953,40.729,-73.993,18,False,True
17919,40.702,-74.016,40.714,-74.014,18,False,True
464248,40.782,-73.962,40.753,-73.981,8,False,True
39385,40.714,-73.995,40.723,-73.993,17,False,True
485647,40.791,-73.968,40.777,-73.981,19,False,True
306034,40.758,-73.986,40.765,-73.963,23,False,True
347026,40.761,-73.965,40.777,-73.918,13,False,True
420572,40.773,-73.956,40.753,-73.972,9,False,True
235841,40.749,-73.986,40.762,-73.984,0,True,False
331012,40.761,-73.983,40.753,-73.963,23,False,True
501264,40.812,-73.962,40.81,-73.954,14,False,True
391933,40.767,-73.864,40.774,-73.963,10,False,True
55750,40.72,-73.998,40.723,-73.999,13,True,False
264615,40.752,-73.971,40.729,-73.996,17,False,True
345652,40.761,-73.968,40.783,-73.951,13,True,False
321791,40.758,-73.924,40.75,-73.879,2,False,True
10855,40.657,-73.962,40.675,-74.002,22,False,True
192052,40.744,-73.986,40.765,-73.963,18,False,True
273128,40.755,-73.992,40.747,-73.987,12,False,True
249743,40.752,-73.995,40.642,-73.792,21,False,True
497209,40.803,-73.968,40.777,-73.963,13,True,False
127383,40.735,-74.001,40.789,-73.975,9,False,True
417328,40.773,-73.962,40.756,-73.984,17,False,True
337605,40.761,-73.974,40.72,-74.011,15,False,True
161070,40.741,-74.007,40.762,-73.984,23,True,False
63976,40.72,-73.846,40.696,-73.807,1,True,False
398233,40.77,-73.968,40.783,-73.972,16,False,True
157540,40.738,-73.882,40.651,-73.957,10,False,True
117825,40.732,-73.989,40.711,-73.993,2,False,True
69389,40.723,-73.998,40.741,-73.978,18,True,False
91527,40.729,-74.013,40.756,-74.002,9,True,False
73452,40.723,-73.989,40.738,-74.005,23,False,True
356563,40.764,-73.983,40.744,-73.981,12,False,True
164846,40.741,-73.998,40.744,-73.999,20,False,True
60216,40.72,-73.989,40.723,-73.999,16,True,False
3445,40.642,-73.784,40.72,-73.99,22,False,True
42692,40.717,-74.01,40.747,-74.005,17,False,True
283830,40.755,-73.977,40.735,-73.99,12,False,True
309852,40.758,-73.98,40.774,-73.873,11,False,True
141227,40.738,-74.007,40.759,-73.987,1,True,False
58837,40.72,-73.992,40.726,-73.987,21,False,True
305621,40.758,-73.986,40.759,-73.996,19,False,True
240485,40.749,-73.98,40.771,-73.984,13,False,True
373945,40.767,-73.992,40.765,-73.993,4,True,False
268826,40.755,-74.001,40.72,-73.99,14,False,True
201859,40.746,-74.004,40.717,-74.017,15,False,True
318944,40.758,-73.965,40.744,-73.981,15,False,True
57157,40.72,-73.995,40.681,-73.966,23,False,True
461839,40.782,-73.98,40.798,-73.969,22,True,False
328605,40.761,-73.986,40.759,-73.975,18,False,True
315135,40.758,-73.971,40.744,-73.987,22,True,False
225624,40.749,-73.995,40.747,-74.008,20,False,True
86527,40.726,-73.992,40.759,-73.963,19,False,True
208146,40.746,-73.992,40.768,-73.954,18,False,True
309643,40.758,-73.98,40.765,-73.927,3,True,False
351001,40.761,-73.918,40.768,-73.897,3,False,True
73813,40.723,-73.989,40.753,-73.966,23,False,True
98721,40.729,-73.992,40.726,-73.984,1,False,True
231894,40.749,-73.992,40.765,-73.969,13,False,True
61123,40.72,-73.989,40.744,-73.981,17,False,True
77582,40.726,-74.01,40.753,-73.984,7,False,True
138193,40.735,-73.977,40.747,-73.978,7,False,True
63476,40.72,-73.98,40.726,-73.993,23,False,True
141718,40.738,-74.004,40.678,-73.999,4,False,True
53987,40.72,-74.004,40.747,-73.99,15,False,True
446305,40.779,-73.986,40.783,-73.972,10,False,True
273349,40.755,-73.992,40.75,-73.981,15,False,True
356859,40.764,-73.983,40.753,-73.993,18,False,True
70033,40.723,-73.998,40.771,-73.993,21,False,True
435843,40.776,-73.974,40.759,-73.972,16,False,True
106284,40.729,-73.956,40.78,-73.954,14,False,True
503719,40.839,-73.945,40.744,-73.978,11,False,True
47076,40.717,-73.992,40.714,-73.957,1,True,False
76032,40.723,-73.98,40.687,-73.996,22,False,True
42725,40.717,-74.01,40.75,-73.996,3,False,True
252479,40.752,-73.992,40.801,-73.972,16,False,True
110333,40.732,-74.004,40.75,-73.975,2,True,False
90128,40.726,-73.983,40.72,-73.984,21,False,True
251386,40.752,-73.992,40.732,-74.005,18,False,True
211770,40.746,-73.986,40.741,-73.993,22,False,True
373218,40.767,-73.995,40.75,-73.984,9,False,True
66090,40.723,-74.004,40.726,-73.999,11,False,True
217388,40.746,-73.977,40.756,-73.996,20,False,True
155488,40.738,-73.983,40.756,-73.993,18,False,True
338310,40.761,-73.974,40.744,-73.921,23,False,True
123046,40.732,-73.977,40.753,-73.993,13,False,True
389062,40.767,-73.927,40.732,-73.984,6,False,True
65084,40.723,-74.007,40.732,-74.002,12,False,True
7417,40.645,-73.79,40.783,-73.954,5,False,True
77446,40.726,-74.01,40.744,-73.993,18,False,True
407933,40.77,-73.888,40.768,-73.864,19,False,True
62446,40.72,-73.986,40.729,-73.984,3,False,True
174397,40.741,-73.983,40.753,-73.99,13,True,False
67114,40.723,-74.001,40.723,-74.008,21,False,True
26371,40.708,-74.013,40.735,-74.011,17,False,True
14348,40.684,-73.962,40.714,-73.954,0,True,False
417217,40.773,-73.962,40.75,-73.975,20,False,True
423739,40.773,-73.95,40.777,-73.951,8,False,True
315457,40.758,-73.971,40.75,-73.975,20,False,True
202566,40.746,-74.004,40.753,-73.99,8,False,True
478895,40.788,-73.977,40.783,-73.981,16,False,True
171792,40.741,-73.986,40.738,-73.99,9,False,True
388394,40.767,-73.953,40.762,-73.966,18,False,True
172492,40.741,-73.986,40.756,-73.975,16,True,False
257707,40.752,-73.98,40.726,-74.008,23,False,True
307665,40.758,-73.983,40.762,-73.993,1,True,False
300279,40.758,-73.992,40.759,-73.99,9,True,False
378769,40.767,-73.983,40.765,-73.981,16,True,False
306655,40.758,-73.983,40.669,-73.993,19,False,True
481926,40.788,-73.956,40.792,-73.972,7,False,True
137177,40.735,-73.98,40.732,-73.99,11,False,True
66519,40.723,-74.004,40.753,-73.987,15,False,True
8184,40.645,-73.778,40.672,-73.861,7,False,True
90989,40.726,-73.98,40.744,-73.999,19,False,True
388431,40.767,-73.953,40.765,-73.981,4,False,True
12055,40.675,-73.98,40.72,-73.999,18,False,True
337027,40.761,-73.977,40.774,-73.978,19,False,True
245175,40.749,-73.974,40.756,-73.972,7,True,False
160586,40.741,-74.007,40.75,-73.996,19,True,False
477973,40.788,-73.977,40.741,-73.978,7,False,True
45374,40.717,-74.001,40.756,-73.996,4,False,True
129619,40.735,-73.995,40.735,-73.978,14,False,True
404408,40.77,-73.953,40.738,-74.002,19,False,True
475549,40.785,-73.956,40.789,-73.969,16,False,True
397898,40.77,-73.968,40.765,-73.984,10,False,True
149691,40.738,-73.992,40.759,-73.987,20,False,True
413339,40.773,-73.983,40.777,-73.957,19,False,True
467738,40.782,-73.953,40.783,-73.981,13,False,True
318452,40.758,-73.968,40.798,-73.948,13,False,True
503045,40.824,-73.95,40.801,-73.969,7,False,True
391793,40.767,-73.864,40.768,-73.918,17,False,True
464742,40.782,-73.959,40.765,-73.975,14,True,False
295667,40.758,-74.004,40.75,-73.978,16,False,True
269158,40.755,-74.001,40.753,-73.993,14,False,True
401882,40.77,-73.959,40.762,-73.963,11,False,True
359466,40.764,-73.98,40.762,-73.96,21,False,True
275904,40.755,-73.989,40.723,-74.005,9,False,True
398581,40.77,-73.965,40.75,-73.972,19,False,True
245580,40.749,-73.974,40.768,-73.966,17,False,True
48911,40.717,-73.989,40.726,-74.008,22,False,True
231141,40.749,-73.992,40.756,-73.984,10,False,True
187589,40.744,-73.992,40.762,-73.981,14,False,True
141852,40.738,-74.004,40.711,-73.966,15,False,True
373268,40.767,-73.995,40.756,-73.993,15,False,True
206617,40.746,-73.995,40.879,-73.915,15,False,True
180558,40.744,-74.007,40.798,-73.972,17,True,False
123770,40.735,-74.01,40.759,-73.972,0,False,True
94492,40.729,-74.004,40.744,-73.984,22,False,True
242684,40.749,-73.977,40.756,-74.005,23,False,True
433126,40.776,-73.983,40.777,-73.957,0,True,False
33225,40.711,-73.95,40.732,-74.002,23,False,True
267036,40.752,-73.968,40.774,-73.978,16,False,True
121676,40.732,-73.983,40.744,-74.002,23,False,True
227442,40.749,-73.995,40.768,-73.867,2,True,False
141261,40.738,-74.007,40.759,-73.975,15,False,True
466541,40.782,-73.956,40.789,-73.972,8,False,True
283047,40.755,-73.98,40.762,-73.969,10,False,True
157903,40.741,-74.01,40.726,-73.996,21,False,True
452632,40.779,-73.959,40.765,-73.963,23,False,True
216780,40.746,-73.977,40.729,-73.996,9,False,True
453283,40.779,-73.959,40.786,-73.972,9,False,True
190741,40.744,-73.986,40.732,-73.99,0,False,True
387835,40.767,-73.953,40.726,-73.99,22,False,True
1384,40.642,-73.793,40.759,-74.002,15,False,True
401729,40.77,-73.959,40.759,-73.975,6,False,True
195533,40.744,-73.98,40.75,-73.993,3,False,True
421975,40.773,-73.953,40.747,-73.987,19,False,True
455187,40.779,-73.956,40.783,-73.96,6,False,True
316105,40.758,-73.971,40.765,-73.96,12,False,True
8210,40.645,-73.778,40.675,-73.774,0,False,True
142863,40.738,-74.004,40.747,-74.011,19,False,True
84148,40.726,-73.995,40.744,-74.008,0,False,True
342693,40.761,-73.971,40.777,-73.954,17,False,True
293323,40.755,-73.965,40.744,-73.981,8,False,True
311918,40.758,-73.977,40.771,-73.99,20,False,True
74876,40.723,-73.986,40.735,-73.984,6,False,True
308074,40.758,-73.983,40.771,-73.96,13,False,True
30505,40.711,-74.01,40.681,-73.981,21,False,True
94684,40.729,-74.004,40.75,-73.942,1,False,True
270760,40.755,-73.995,40.735,-74.011,23,False,True
59076,40.72,-73.992,40.744,-73.993,11,False,True
149698,40.738,-73.992,40.759,-73.984,15,False,True
371186,40.764,-73.956,40.771,-73.96,21,False,True
374533,40.767,-73.989,40.75,-73.996,5,True,False
236407,40.749,-73.983,40.723,-73.993,19,False,True
369092,40.764,-73.959,40.756,-73.969,7,False,True
252211,40.752,-73.992,40.765,-73.984,15,True,False
429790,40.773,-73.873,40.768,-73.906,20,False,True
419552,40.773,-73.959,40.777,-73.96,8,False,True
313590,40.758,-73.974,40.762,-73.978,21,False,True
371300,40.764,-73.956,40.774,-73.957,19,False,True
285123,40.755,-73.977,40.768,-73.981,15,False,True
495110,40.8,-73.968,40.795,-73.963,1,True,False
459282,40.782,-73.983,40.744,-73.987,7,False,True
496458,40.8,-73.95,40.825,-73.927,20,False,True
101602,40.729,-73.989,40.744,-73.981,20,False,True
296437,40.758,-74.001,40.753,-73.984,17,False,True
335047,40.761,-73.98,40.783,-73.894,11,True,False
218673,40.746,-73.974,40.741,-73.993,16,False,True
90376,40.726,-73.983,40.738,-73.99,15,False,True
1674,40.642,-73.79,40.684,-74.002,21,False,True
165809,40.741,-73.995,40.729,-74.005,19,False,True
393367,40.77,-73.989,40.762,-73.969,15,False,True
286444,40.755,-73.974,40.735,-73.99,20,False,True
158443,40.741,-74.01,40.753,-74.002,7,False,True
443290,40.776,-73.953,40.789,-73.939,14,True,False
389893,40.767,-73.864,40.69,-73.906,0,False,True
93940,40.729,-74.004,40.729,-73.993,9,False,True
304132,40.758,-73.986,40.72,-73.99,18,False,True
68105,40.723,-73.998,40.684,-73.957,20,False,True
97628,40.729,-73.995,40.738,-74.008,15,False,True
97012,40.729,-73.995,40.69,-73.999,1,True,False
339294,40.761,-73.974,40.762,-73.975,14,False,True
467162,40.782,-73.953,40.762,-73.969,12,False,True
12965,40.681,-74.001,40.699,-73.996,8,False,True
49197,40.717,-73.989,40.741,-73.993,23,True,False
53863,40.72,-74.004,40.732,-73.996,20,False,True
167546,40.741,-73.995,40.762,-73.909,2,True,False
406157,40.77,-73.95,40.762,-73.996,1,True,False
384857,40.767,-73.959,40.726,-74.008,8,False,True
275621,40.755,-73.989,40.645,-73.903,20,False,True
309979,40.758,-73.98,40.783,-73.96,12,True,False
139908,40.738,-74.007,40.72,-74.002,11,False,True
89830,40.726,-73.986,40.786,-73.975,0,True,False
200935,40.746,-74.007,40.729,-74.008,14,True,False
258243,40.752,-73.98,40.744,-73.984,13,False,True
284514,40.755,-73.977,40.756,-73.972,11,False,True
418675,40.773,-73.959,40.744,-73.975,19,False,True
456564,40.779,-73.953,40.792,-73.969,20,False,True
453379,40.779,-73.959,40.789,-73.954,7,False,True
349754,40.761,-73.956,40.741,-74.002,8,True,False
84512,40.726,-73.995,40.759,-73.99,22,False,True
419877,40.773,-73.959,40.786,-73.954,8,False,True
492035,40.797,-73.971,40.78,-73.957,7,False,True
54181,40.72,-74.001,40.675,-73.969,23,True,False
260263,40.752,-73.977,40.72,-73.978,20,True,False
452198,40.779,-73.959,40.741,-73.978,16,True,False
150229,40.738,-73.989,40.687,-73.918,19,False,True
63232,40.72,-73.983,40.741,-74.002,14,False,True
163417,40.741,-74.001,40.75,-74.008,9,False,True
339789,40.761,-73.974,40.771,-73.954,14,False,True
51557,40.72,-74.013,40.783,-73.951,21,True,False
487301,40.791,-73.942,40.741,-73.984,10,False,True
276290,40.755,-73.989,40.744,-73.996,8,True,False
497052,40.803,-73.968,40.762,-73.984,16,False,True
247723,40.749,-73.939,40.738,-73.789,7,False,True
40261,40.714,-73.977,40.777,-73.945,23,False,True
43121,40.717,-74.007,40.711,-74.011,12,False,True
298615,40.758,-73.995,40.762,-73.99,9,False,True
396204,40.77,-73.983,40.783,-73.957,7,False,True
210594,40.746,-73.989,40.774,-73.954,19,False,True
415462,40.773,-73.965,40.729,-74.002,20,False,True
103358,40.729,-73.986,40.768,-73.99,23,False,True
251047,40.752,-73.995,40.777,-73.963,21,False,True
424396,40.773,-73.947,40.765,-73.975,11,False,True
76671,40.723,-73.953,40.711,-73.954,23,False,True
95620,40.729,-74.001,40.723,-73.987,23,True,False
218264,40.746,-73.974,40.723,-74.002,17,False,True
136678,40.735,-73.983,40.744,-73.984,8,False,True
315497,40.758,-73.971,40.753,-73.993,12,False,True
24254,40.705,-74.007,40.774,-73.873,10,False,True
227888,40.749,-73.995,40.78,-73.951,18,False,True
19779,40.702,-74.01,40.753,-73.987,12,False,True
255928,40.752,-73.986,40.789,-73.975,15,False,True
115565,40.732,-73.992,40.714,-74.011,15,False,True
109074,40.732,-74.004,40.714,-74.008,13,False,True
54959,40.72,-74.001,40.747,-73.99,18,False,True
6582,40.645,-73.79,40.675,-73.975,6,False,True
412591,40.773,-73.983,40.762,-73.981,0,True,False
20981,40.705,-74.016,40.72,-73.999,11,False,True
196403,40.744,-73.98,40.768,-73.96,1,True,False
305192,40.758,-73.986,40.753,-73.999,22,False,True
132620,40.735,-73.992,40.765,-73.972,18,False,True
101729,40.729,-73.989,40.75,-73.993,4,False,True
250014,40.752,-73.995,40.732,-73.99,20,False,True
43373,40.717,-74.007,40.723,-73.954,23,False,True
100070,40.729,-73.992,40.771,-73.96,6,False,True
140225,40.738,-74.007,40.729,-73.993,12,False,True
329219,40.761,-73.986,40.777,-73.981,21,False,True
151338,40.738,-73.989,40.744,-73.987,17,True,False
419111,40.773,-73.959,40.765,-73.978,6,True,False
217567,40.746,-73.977,40.759,-73.969,18,False,True
201179,40.746,-74.007,40.741,-73.984,18,True,False
460481,40.782,-73.98,40.738,-73.987,9,False,True
433213,40.776,-73.983,40.78,-73.96,11,False,True
332190,40.761,-73.983,40.795,-73.972,19,False,True
87579,40.726,-73.989,40.741,-73.996,6,False,True
43680,40.717,-74.007,40.741,-73.996,9,False,True
244951,40.749,-73.974,40.75,-73.975,10,False,True
121897,40.732,-73.983,40.75,-73.975,13,False,True
166932,40.741,-73.995,40.75,-73.975,17,False,True
484579,40.791,-73.974,40.804,-73.963,8,False,True
69696,40.723,-73.998,40.753,-73.993,21,False,True
37993,40.714,-74.007,40.741,-74.002,23,False,True
85396,40.726,-73.992,40.723,-73.993,19,False,True
182644,40.744,-74.001,40.768,-73.966,2,False,True
336333,40.761,-73.977,40.756,-73.999,21,False,True
195803,40.744,-73.98,40.753,-73.972,10,True,False
239854,40.749,-73.98,40.756,-73.963,20,False,True
429980,40.773,-73.873,40.777,-73.987,21,True,False
481747,40.788,-73.956,40.774,-73.948,9,False,True
495190,40.8,-73.968,40.804,-73.969,16,False,True
369612,40.764,-73.959,40.777,-73.957,16,True,False
349747,40.761,-73.956,40.738,-73.975,8,False,True
164639,40.741,-73.998,40.735,-73.984,19,False,True
237903,40.749,-73.983,40.783,-73.951,20,False,True
190670,40.744,-73.986,40.729,-73.99,2,False,True
241083,40.749,-73.977,40.69,-73.993,21,False,True
447948,40.779,-73.983,40.789,-73.978,16,False,True
323736,40.761,-73.995,40.75,-73.981,8,False,True
21844,40.705,-74.01,40.708,-74.017,17,False,True
327736,40.761,-73.986,40.735,-73.987,19,False,True
313666,40.758,-73.974,40.765,-73.99,22,False,True
210844,40.746,-73.989,40.816,-73.945,4,True,False
503136,40.824,-73.939,40.792,-73.936,21,False,True
352281,40.764,-73.992,40.75,-73.981,17,False,True
460360,40.782,-73.98,40.681,-73.999,16,False,True
429938,40.773,-73.873,40.774,-73.951,9,False,True
155812,40.738,-73.983,40.774,-73.951,16,False,True
279633,40.755,-73.986,40.777,-73.957,0,False,True
422974,40.773,-73.95,40.738,-73.987,1,False,True
435503,40.776,-73.977,40.768,-73.981,15,False,True
242225,40.749,-73.977,40.747,-74.008,17,False,True
12537,40.678,-73.983,40.681,-73.924,12,True,False
224430,40.749,-73.995,40.714,-74.017,14,False,True
382577,40.767,-73.965,40.762,-73.984,19,False,True
465826,40.782,-73.956,40.762,-73.969,10,False,True
199031,40.744,-73.974,40.765,-73.957,0,True,False
264621,40.752,-73.971,40.729,-73.993,19,False,True
235085,40.749,-73.986,40.732,-73.99,3,True,False
355936,40.764,-73.986,40.813,-73.951,23,False,True
404834,40.77,-73.953,40.762,-73.99,20,False,True
220995,40.749,-74.007,40.741,-74.008,23,False,True
142298,40.738,-74.004,40.729,-73.957,22,False,True
254170,40.752,-73.986,40.705,-74.011,1,False,True
160116,40.741,-74.007,40.738,-73.987,17,False,True
339168,40.761,-73.974,40.759,-73.966,12,False,True
7741,40.645,-73.784,40.756,-73.99,16,False,True
243034,40.749,-73.977,40.759,-73.969,14,True,False
325279,40.761,-73.992,40.768,-73.984,23,False,True
98273,40.729,-73.992,40.705,-74.014,23,True,False
305087,40.758,-73.986,40.75,-73.984,18,True,False
392123,40.767,-73.864,40.786,-73.981,16,True,False
294312,40.755,-73.965,40.78,-73.954,8,False,True
363451,40.764,-73.971,40.762,-73.984,18,False,True
475609,40.785,-73.956,40.795,-73.954,9,True,False
17838,40.702,-74.016,40.705,-74.02,14,True,False
55716,40.72,-73.998,40.72,-73.981,11,False,True
459206,40.782,-73.983,40.723,-73.987,18,False,True
85945,40.726,-73.992,40.741,-74.008,22,False,True
384704,40.767,-73.962,40.795,-73.975,18,False,True
167604,40.741,-73.995,40.765,-73.966,10,False,True
332962,40.761,-73.98,40.741,-73.999,16,True,False
107848,40.732,-74.007,40.735,-73.993,19,False,True
194912,40.744,-73.98,40.729,-73.984,3,True,False
374194,40.767,-73.992,40.789,-73.978,18,False,True
311913,40.758,-73.977,40.768,-73.864,17,False,True
292966,40.755,-73.968,40.789,-73.969,13,False,True
265688,40.752,-73.971,40.762,-73.966,0,False,True
